#,Question,Iteration,Response
22,Downloading music from the internet instead of buying it,81,4
22,Downloading music from the internet instead of buying it,82,3
22,Downloading music from the internet instead of buying it,83,3
22,Downloading music from the internet instead of buying it,84,4
22,Downloading music from the internet instead of buying it,85,4
22,Downloading music from the internet instead of buying it,86,4
22,Downloading music from the internet instead of buying it,87,3
22,Downloading music from the internet instead of buying it,88,3
22,Downloading music from the internet instead of buying it,89,3
22,Downloading music from the internet instead of buying it,90,4
22,Downloading music from the internet instead of buying it,91,3
22,Downloading music from the internet instead of buying it,92,4
22,Downloading music from the internet instead of buying it,93,4
22,Downloading music from the internet instead of buying it,94,3
22,Downloading music from the internet instead of buying it,95,4
22,Downloading music from the internet instead of buying it,96,3
22,Downloading music from the internet instead of buying it,97,3
22,Downloading music from the internet instead of buying it,98,3
22,Downloading music from the internet instead of buying it,99,4
23,Buying counterfeit goods instead of buying the original manufacturers' brands,0,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,1,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,2,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,3,3
23,Buying counterfeit goods instead of buying the original manufacturers' brands,4,1
23,Buying counterfeit goods instead of buying the original manufacturers' brands,5,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,6,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,7,3
23,Buying counterfeit goods instead of buying the original manufacturers' brands,8,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,9,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,10,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,11,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,12,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,13,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,14,1
23,Buying counterfeit goods instead of buying the original manufacturers' brands,15,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,16,3
23,Buying counterfeit goods instead of buying the original manufacturers' brands,17,3
23,Buying counterfeit goods instead of buying the original manufacturers' brands,18,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,19,3
23,Buying counterfeit goods instead of buying the original manufacturers' brands,20,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,21,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,22,3
23,Buying counterfeit goods instead of buying the original manufacturers' brands,23,1
23,Buying counterfeit goods instead of buying the original manufacturers' brands,24,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,25,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,26,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,27,3
23,Buying counterfeit goods instead of buying the original manufacturers' brands,28,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,29,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,30,1
23,Buying counterfeit goods instead of buying the original manufacturers' brands,31,3
23,Buying counterfeit goods instead of buying the original manufacturers' brands,32,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,33,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,34,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,35,3
23,Buying counterfeit goods instead of buying the original manufacturers' brands,36,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,37,3
23,Buying counterfeit goods instead of buying the original manufacturers' brands,38,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,39,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,40,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,41,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,42,1
23,Buying counterfeit goods instead of buying the original manufacturers' brands,43,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,44,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,45,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,46,1
23,Buying counterfeit goods instead of buying the original manufacturers' brands,47,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,48,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,49,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,50,1
23,Buying counterfeit goods instead of buying the original manufacturers' brands,51,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,52,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,53,3
23,Buying counterfeit goods instead of buying the original manufacturers' brands,54,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,55,3
23,Buying counterfeit goods instead of buying the original manufacturers' brands,56,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,57,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,58,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,59,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,60,3
23,Buying counterfeit goods instead of buying the original manufacturers' brands,61,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,62,2
23,Buying counterfeit goods instead of buying the original manufacturers' brands,63,2
