#,questions,iterations,answers
27,Returning an item after finding out that the same item is now on sale.,9,2
27,Returning an item after finding out that the same item is now on sale.,10,2
27,Returning an item after finding out that the same item is now on sale.,11,3
27,Returning an item after finding out that the same item is now on sale.,12,2
27,Returning an item after finding out that the same item is now on sale.,13,3
27,Returning an item after finding out that the same item is now on sale.,14,2
27,Returning an item after finding out that the same item is now on sale.,15,2
27,Returning an item after finding out that the same item is now on sale.,16,2
27,Returning an item after finding out that the same item is now on sale.,17,2
27,Returning an item after finding out that the same item is now on sale.,18,2
27,Returning an item after finding out that the same item is now on sale.,19,2
27,Returning an item after finding out that the same item is now on sale.,20,2
27,Returning an item after finding out that the same item is now on sale.,21,2
27,Returning an item after finding out that the same item is now on sale.,22,2
27,Returning an item after finding out that the same item is now on sale.,23,3
27,Returning an item after finding out that the same item is now on sale.,24,2
27,Returning an item after finding out that the same item is now on sale.,25,2
27,Returning an item after finding out that the same item is now on sale.,26,2
27,Returning an item after finding out that the same item is now on sale.,27,2
27,Returning an item after finding out that the same item is now on sale.,28,2
27,Returning an item after finding out that the same item is now on sale.,29,2
27,Returning an item after finding out that the same item is now on sale.,30,3
27,Returning an item after finding out that the same item is now on sale.,31,2
27,Returning an item after finding out that the same item is now on sale.,32,2
27,Returning an item after finding out that the same item is now on sale.,33,3
27,Returning an item after finding out that the same item is now on sale.,34,2
27,Returning an item after finding out that the same item is now on sale.,35,3
27,Returning an item after finding out that the same item is now on sale.,36,2
27,Returning an item after finding out that the same item is now on sale.,37,2
27,Returning an item after finding out that the same item is now on sale.,38,2
27,Returning an item after finding out that the same item is now on sale.,39,2
27,Returning an item after finding out that the same item is now on sale.,40,2
27,Returning an item after finding out that the same item is now on sale.,41,2
27,Returning an item after finding out that the same item is now on sale.,42,3
27,Returning an item after finding out that the same item is now on sale.,43,2
27,Returning an item after finding out that the same item is now on sale.,44,2
27,Returning an item after finding out that the same item is now on sale.,45,2
27,Returning an item after finding out that the same item is now on sale.,46,2
27,Returning an item after finding out that the same item is now on sale.,47,3
27,Returning an item after finding out that the same item is now on sale.,48,2
27,Returning an item after finding out that the same item is now on sale.,49,2
27,Returning an item after finding out that the same item is now on sale.,50,3
27,Returning an item after finding out that the same item is now on sale.,51,2
27,Returning an item after finding out that the same item is now on sale.,52,2
27,Returning an item after finding out that the same item is now on sale.,53,2
27,Returning an item after finding out that the same item is now on sale.,54,2
27,Returning an item after finding out that the same item is now on sale.,55,2
27,Returning an item after finding out that the same item is now on sale.,56,2
27,Returning an item after finding out that the same item is now on sale.,57,2
27,Returning an item after finding out that the same item is now on sale.,58,2
27,Returning an item after finding out that the same item is now on sale.,59,3
27,Returning an item after finding out that the same item is now on sale.,60,2
27,Returning an item after finding out that the same item is now on sale.,61,2
27,Returning an item after finding out that the same item is now on sale.,62,2
27,Returning an item after finding out that the same item is now on sale.,63,2
27,Returning an item after finding out that the same item is now on sale.,64,3
27,Returning an item after finding out that the same item is now on sale.,65,2
27,Returning an item after finding out that the same item is now on sale.,66,2
27,Returning an item after finding out that the same item is now on sale.,67,3
27,Returning an item after finding out that the same item is now on sale.,68,3
27,Returning an item after finding out that the same item is now on sale.,69,3
27,Returning an item after finding out that the same item is now on sale.,70,3
27,Returning an item after finding out that the same item is now on sale.,71,2
27,Returning an item after finding out that the same item is now on sale.,72,2
27,Returning an item after finding out that the same item is now on sale.,73,2
27,Returning an item after finding out that the same item is now on sale.,74,2
27,Returning an item after finding out that the same item is now on sale.,75,2
27,Returning an item after finding out that the same item is now on sale.,76,2
27,Returning an item after finding out that the same item is now on sale.,77,2
27,Returning an item after finding out that the same item is now on sale.,78,2
27,Returning an item after finding out that the same item is now on sale.,79,2
27,Returning an item after finding out that the same item is now on sale.,80,2
27,Returning an item after finding out that the same item is now on sale.,81,3
